Name,Automatic placement performance (domain) report CSV
Type,Automatic placement (domain)
Frequency,One time
Date range,Last month
Dates,"May 1, 2015-May 31, 2015"
Account,Domain,Customer ID,Clicks,Impressions,Campaign,Special category
Rolling Shield,zorpia.com,996-180-2975,0,7,Remarketing, --
Rolling Shield,nr2.com.ua,996-180-2975,0,5,Remarketing, --
Rolling Shield,korrespondent.net,996-180-2975,0,254,Remarketing, --
Rolling Shield,lifeandstylemag.com,996-180-2975,0,6,Remarketing, --
Rolling Shield,thedailybeast.com,996-180-2975,0,28,Remarketing, --
Rolling Shield,wantaddigest.com,996-180-2975,0,8,Remarketing, --
Rolling Shield,stylebistro.com,996-180-2975,0,55,Remarketing, --
Rolling Shield,uniquecarsandparts.com.au,996-180-2975,0,13,Remarketing, --
Rolling Shield,allabouttrh.com,996-180-2975,0,5,Remarketing, --
Rolling Shield,makezine.com,996-180-2975,0,9,Remarketing, --
Rolling Shield,londolozi.com,996-180-2975,1,1,Remarketing, --
Rolling Shield,keepandshare.com,996-180-2975,0,5,Remarketing, --
Rolling Shield,healthgrades.com,996-180-2975,0,10,Remarketing, --
Rolling Shield,ourairports.com,996-180-2975,0,9,Remarketing, --
Rolling Shield,gameofwarguru.net,996-180-2975,0,6,Remarketing, --
Rolling Shield,asknumbers.com,996-180-2975,0,5,Remarketing, --
Rolling Shield,comcast.net,996-180-2975,0,20,Remarketing, --
Rolling Shield,lateoclocknews.com,996-180-2975,0,15,Remarketing, --
Rolling Shield,cruisecritic.com,996-180-2975,0,39,Remarketing, --
Rolling Shield,mojekrpice.hr,996-180-2975,0,31,Remarketing, --
Rolling Shield,liveam.tv,996-180-2975,0,24,Remarketing, --
Rolling Shield,bluegrasspreps.com,996-180-2975,0,7,Remarketing, --
Rolling Shield,leafscience.com,996-180-2975,0,12,Remarketing, --
Rolling Shield,lovebscott.com,996-180-2975,0,10,Remarketing, --
Rolling Shield,allrecipes.com,996-180-2975,0,171,Remarketing, --
Rolling Shield,hayneedle.com,996-180-2975,0,5,Remarketing, --
Rolling Shield,mynet.com,996-180-2975,0,87,Remarketing, --
Rolling Shield,boreburn.com,996-180-2975,0,27,Remarketing, --
Rolling Shield,thedailyeight.com,996-180-2975,0,5,Remarketing, --
Rolling Shield,jobomas.com,996-180-2975,1,14,Remarketing, --
Rolling Shield,poststar.com,996-180-2975,0,7,Remarketing, --
Rolling Shield,milforddailynews.com,996-180-2975,0,13,Remarketing, --
Rolling Shield,wikia.com,996-180-2975,0,14,Remarketing, --
Rolling Shield,farmcountrytrader.com,996-180-2975,0,6,Remarketing, --
Rolling Shield,miamiherald.com,996-180-2975,1,239,Remarketing, --
Rolling Shield,usedcorvettesforsale.com,996-180-2975,0,10,Remarketing, --
Rolling Shield,livecamcroatia.com,996-180-2975,0,40,Remarketing, --
Rolling Shield,nativeads.com,996-180-2975,0,16,Remarketing, --
Rolling Shield,wboc.com,996-180-2975,0,14,Remarketing, --
Rolling Shield,usatoday.com,996-180-2975,1,129,Remarketing, --
Rolling Shield,bettycrocker.com,996-180-2975,0,5,Remarketing, --
Rolling Shield,peoplefinders.com,996-180-2975,0,11,Remarketing, --
Rolling Shield,intellicast.com,996-180-2975,0,92,Remarketing, --
Rolling Shield,capeweather.com,996-180-2975,1,88,Remarketing, --
Rolling Shield,facade.com,996-180-2975,0,8,Remarketing, --
Rolling Shield,popwebnews.com,996-180-2975,0,6,Remarketing, --
Rolling Shield,translit.net,996-180-2975,0,31,Remarketing, --
Rolling Shield,gsalr.ca,996-180-2975,0,8,Remarketing, --
Rolling Shield,quibids.com,996-180-2975,0,11,Remarketing, --
Rolling Shield,telegraph.co.uk,996-180-2975,0,45,Remarketing, --
Rolling Shield,ranker.com,996-180-2975,0,12,Remarketing, --
Rolling Shield,hola.com,996-180-2975,0,13,Remarketing, --
Rolling Shield,scrippsmedia.com,996-180-2975,0,6,Remarketing, --
Rolling Shield,rvguide.com,996-180-2975,0,11,Remarketing, --
Rolling Shield,damndelicious.net,996-180-2975,0,16,Remarketing, --
Rolling Shield,philstar.com,996-180-2975,0,6,Remarketing, --
Rolling Shield,health.com,996-180-2975,0,12,Remarketing, --
Rolling Shield,qctimes.com,996-180-2975,0,12,Remarketing, --
Rolling Shield,zillow.com,996-180-2975,0,95,Remarketing, --
Rolling Shield,famousfix.com,996-180-2975,0,23,Remarketing, --
Rolling Shield,theplancollection.com,996-180-2975,0,23,Remarketing, --
Rolling Shield,carsforsale.com,996-180-2975,0,15,Remarketing, --
Rolling Shield,rotoworld.com,996-180-2975,0,17,Remarketing, --
Rolling Shield,washingtonpost.com,996-180-2975,0,46,Remarketing, --
Rolling Shield,dailycomet.com,996-180-2975,0,6,Remarketing, --
Rolling Shield,reallyfacts.com,996-180-2975,0,10,Remarketing, --
Rolling Shield,skyauction.com,996-180-2975,0,11,Remarketing, --
Rolling Shield,sphinxaur.com,996-180-2975,1,2,Remarketing, --
Rolling Shield,cjonline.com,996-180-2975,0,8,Remarketing, --
Rolling Shield,onlocationvacations.com,996-180-2975,0,13,Remarketing, --
Rolling Shield,scout.com,996-180-2975,0,53,Remarketing, --
Rolling Shield,insidegrind.com,996-180-2975,0,8,Remarketing, --
Rolling Shield,rctech.net,996-180-2975,1,60,Remarketing, --
Rolling Shield,yourfirstvisit.net,996-180-2975,0,5,Remarketing, --
Rolling Shield,justapinch.com,996-180-2975,0,6,Remarketing, --
Rolling Shield,shiftdelete.net,996-180-2975,0,6,Remarketing, --
Rolling Shield,sliptalk.com,996-180-2975,0,9,Remarketing, --
Rolling Shield,subom.net,996-180-2975,0,9,Remarketing, --
Rolling Shield,mobileapp::1-493972179,996-180-2975,0,26,Remarketing, --
Rolling Shield,intervalworld.com,996-180-2975,0,6,Remarketing, --
Rolling Shield,gottabemobile.com,996-180-2975,0,5,Remarketing, --
Rolling Shield,oldconceptcars.com,996-180-2975,0,7,Remarketing, --
Rolling Shield,imoti.info,996-180-2975,0,26,Remarketing, --
Rolling Shield,carcomplaints.com,996-180-2975,0,15,Remarketing, --
Rolling Shield,portcanaveralwebcam.com,996-180-2975,0,5,Remarketing, --
Rolling Shield,almanac.com,996-180-2975,0,13,Remarketing, --
Rolling Shield,houseplans.com,996-180-2975,0,13,Remarketing, --
Rolling Shield,factfalcon.com,996-180-2975,0,24,Remarketing, --
Rolling Shield,kmart.com,996-180-2975,0,5,Remarketing, --
Rolling Shield,thehulltruth.com,996-180-2975,0,60,Remarketing, --
Rolling Shield,adme.ru,996-180-2975,0,5,Remarketing, --
Rolling Shield,resellerratings.com,996-180-2975,0,12,Remarketing, --
Rolling Shield,gocomics.com,996-180-2975,0,10,Remarketing, --
Rolling Shield,xider.be,996-180-2975,0,7,Remarketing, --
Rolling Shield,now-bd.com,996-180-2975,0,12,Remarketing, --
Rolling Shield,nbcnews.com,996-180-2975,0,90,Remarketing, --
Rolling Shield,laprensa.com.ni,996-180-2975,0,5,Remarketing, --
Rolling Shield,mobileapp::2-com.devuni.flashlight,996-180-2975,1,1,Remarketing, --
Rolling Shield,emisorasdecuba.com,996-180-2975,0,15,Remarketing, --
Rolling Shield,wetter.de,996-180-2975,0,15,Remarketing, --
Rolling Shield,thecube.com,996-180-2975,0,9,Remarketing, --
Rolling Shield,elcomercio.pe,996-180-2975,0,14,Remarketing, --
Rolling Shield,landwatch.com,996-180-2975,0,25,Remarketing, --
Rolling Shield,pep.ph,996-180-2975,0,5,Remarketing, --
Rolling Shield,coolboatnames.com,996-180-2975,1,3,Remarketing, --
Rolling Shield,usmagazine.com,996-180-2975,1,137,Remarketing, --
Rolling Shield,franchiseindia.com,996-180-2975,0,6,Remarketing, --
Rolling Shield,undelucram.ro,996-180-2975,0,5,Remarketing, --
Rolling Shield,dailykos.com,996-180-2975,0,21,Remarketing, --
Rolling Shield,forbes.com,996-180-2975,3,265,Remarketing, --
Rolling Shield,mtvla.com,996-180-2975,0,5,Remarketing, --
Rolling Shield,askapatient.com,996-180-2975,0,33,Remarketing, --
Rolling Shield,carpassion.com,996-180-2975,0,17,Remarketing, --
Rolling Shield,guloggratis.dk,996-180-2975,0,6,Remarketing, --
Rolling Shield,listingbook.com,996-180-2975,0,17,Remarketing, --
Rolling Shield,pophitz.com,996-180-2975,1,99,Remarketing, --
Rolling Shield,aecinfo.com,996-180-2975,0,22,Remarketing, --
Rolling Shield,autoiweb.com,996-180-2975,0,5,Remarketing, --
Rolling Shield,ebay.com,996-180-2975,0,5,Remarketing, --
Rolling Shield,dailyquenchers.com,996-180-2975,0,6,Remarketing, --
Rolling Shield,buscojobs.com.uy,996-180-2975,0,106,Remarketing, --
Rolling Shield,thechive.com,996-180-2975,0,19,Remarketing, --
Rolling Shield,washingtontimes.com,996-180-2975,0,5,Remarketing, --
Rolling Shield,bostonherald.com,996-180-2975,0,154,Remarketing, --
Rolling Shield,worldgolfchampionships.com,996-180-2975,0,8,Remarketing, --
Rolling Shield,businessowl.co.za,996-180-2975,0,5,Remarketing, --
Rolling Shield,airlinepilotforums.com,996-180-2975,0,86,Remarketing, --
Rolling Shield,realtor.com,996-180-2975,0,535,Remarketing, --
Rolling Shield,homedesign7.com,996-180-2975,0,6,Remarketing, --
Rolling Shield,postroika.biz,996-180-2975,0,41,Remarketing, --
Rolling Shield,khq.com,996-180-2975,0,6,Remarketing, --
Rolling Shield,tvaddons.ag,996-180-2975,0,15,Remarketing, --
Rolling Shield,spellsofmagic.com,996-180-2975,1,5,Remarketing, --
Rolling Shield,boardingarea.com,996-180-2975,0,5,Remarketing, --
Rolling Shield,openpasts.com,996-180-2975,0,11,Remarketing, --
Rolling Shield,apartmentratings.com,996-180-2975,0,6,Remarketing, --
Rolling Shield,starwarscommanderbuilder.com,996-180-2975,0,8,Remarketing, --
Rolling Shield,realoem.com,996-180-2975,0,64,Remarketing, --
Rolling Shield,instructables.com,996-180-2975,0,39,Remarketing, --
Rolling Shield,ziprealty.com,996-180-2975,0,16,Remarketing, --
Rolling Shield,automobile-catalog.com,996-180-2975,0,5,Remarketing, --
Rolling Shield,diningguide.com,996-180-2975,0,5,Remarketing, --
Rolling Shield,snopes.com,996-180-2975,0,5,Remarketing, --
Rolling Shield,skinnymom.com,996-180-2975,0,5,Remarketing, --
Rolling Shield,al-monitor.com,996-180-2975,0,5,Remarketing, --
Rolling Shield,westernjournalism.com,996-180-2975,0,55,Remarketing, --
Rolling Shield,wildearth.tv,996-180-2975,0,15,Remarketing, --
Rolling Shield,rmhealthy.com,996-180-2975,0,21,Remarketing, --
Rolling Shield,goodshomedesign.com,996-180-2975,0,5,Remarketing, --
Rolling Shield,lovelivehealth.com,996-180-2975,1,1,Remarketing, --
Rolling Shield,wptv.com,996-180-2975,0,5,Remarketing, --
Rolling Shield,signupgenius.com,996-180-2975,0,23,Remarketing, --
Rolling Shield,videobuzzy.com,996-180-2975,0,21,Remarketing, --
Rolling Shield,eluniverso.com,996-180-2975,0,21,Remarketing, --
Rolling Shield,hgtv.com,996-180-2975,0,11,Remarketing, --
Rolling Shield,astrocenter.com,996-180-2975,0,10,Remarketing, --
Rolling Shield,ikikisilikoyunlar.net,996-180-2975,0,5,Remarketing, --
Rolling Shield,deviantart.com,996-180-2975,0,122,Remarketing, --
Rolling Shield,njherald.com,996-180-2975,0,8,Remarketing, --
Rolling Shield,transportguide.biz,996-180-2975,1,1,Remarketing, --
Rolling Shield,luggage-sets.org,996-180-2975,0,7,Remarketing, --
Rolling Shield,telecomwiz.com,996-180-2975,0,12,Remarketing, --
Rolling Shield,4daysin.com,996-180-2975,1,1,Remarketing, --
Rolling Shield,elevatedliverenzymes.net,996-180-2975,0,8,Remarketing, --
Rolling Shield,usssa.com,996-180-2975,0,43,Remarketing, --
Rolling Shield,usnews.com,996-180-2975,0,76,Remarketing, --
Rolling Shield,woosprint.com,996-180-2975,0,5,Remarketing, --
Rolling Shield,examiner.com,996-180-2975,0,7,Remarketing, --
Rolling Shield,southernhospitalityblog.com,996-180-2975,0,14,Remarketing, --
Rolling Shield,bobvila.com,996-180-2975,0,26,Remarketing, --
Rolling Shield,wideopenspaces.com,996-180-2975,0,5,Remarketing, --
Rolling Shield,coviral.com,996-180-2975,0,12,Remarketing, --
Rolling Shield,bizjournals.com,996-180-2975,0,12,Remarketing, --
Rolling Shield,mrnoggin.com,996-180-2975,0,8,Remarketing, --
Rolling Shield,autoanything.com,996-180-2975,0,13,Remarketing, --
Rolling Shield,gm-trucks.com,996-180-2975,0,5,Remarketing, --
Rolling Shield,ijreview.com,996-180-2975,0,5,Remarketing, --
Rolling Shield,foodnetwork.com,996-180-2975,0,5,Remarketing, --
Rolling Shield,clarin.com,996-180-2975,0,92,Remarketing, --
Rolling Shield,propertyguys.com,996-180-2975,0,12,Remarketing, --
Rolling Shield,yahoo.com,996-180-2975,0,54,Remarketing, --
Rolling Shield,motorpasionfuturo.com,996-180-2975,0,16,Remarketing, --
Rolling Shield,retractableawningreview.com,996-180-2975,0,12,Remarketing, --
Rolling Shield,autorv.com,996-180-2975,0,6,Remarketing, --
Rolling Shield,slideplayer.es,996-180-2975,1,1,Remarketing, --
Rolling Shield,toptenreviews.com,996-180-2975,0,6,Remarketing, --
Rolling Shield,komando.com,996-180-2975,0,53,Remarketing, --
Rolling Shield,cbsnews.com,996-180-2975,5,247,Remarketing, --
Rolling Shield,splentale.com,996-180-2975,1,1,Remarketing, --
Rolling Shield,forum.hr,996-180-2975,0,5,Remarketing, --
Rolling Shield,businessinsider.com,996-180-2975,0,5,Remarketing, --
Rolling Shield,baseball-reference.com,996-180-2975,0,5,Remarketing, --
Rolling Shield,lenecrologue.com,996-180-2975,0,5,Remarketing, --
Rolling Shield,coolthings.com,996-180-2975,0,42,Remarketing, --
Rolling Shield,id.me,996-180-2975,0,5,Remarketing, --
Rolling Shield,emedicinehealth.com,996-180-2975,0,22,Remarketing, --
Rolling Shield,newhorse.com,996-180-2975,1,2,Remarketing, --
Rolling Shield,taquitos.net,996-180-2975,0,6,Remarketing, --
Rolling Shield,dnevno.hr,996-180-2975,0,13,Remarketing, --
Rolling Shield,lotteryusa.com,996-180-2975,0,24,Remarketing, --
Rolling Shield,tattoo-wallpapers.com,996-180-2975,0,6,Remarketing, --
Rolling Shield,bottomlinepersonal.com,996-180-2975,0,7,Remarketing, --
Rolling Shield,e-vestnik.bg,996-180-2975,0,5,Remarketing, --
Rolling Shield,dailyjanakantha.com,996-180-2975,0,6,Remarketing, --
Rolling Shield,houmatoday.com,996-180-2975,0,12,Remarketing, --
Rolling Shield,summitpost.org,996-180-2975,0,9,Remarketing, --
Rolling Shield,nasdaq.com,996-180-2975,1,17,Remarketing, --
Rolling Shield,profilecanada.com,996-180-2975,1,5,Remarketing, --
Rolling Shield,bizbuysell.com,996-180-2975,0,12,Remarketing, --
Rolling Shield,talkofthevillages.com,996-180-2975,0,31,Remarketing, --
Rolling Shield,blindsparts.com,996-180-2975,0,10,Remarketing, --
Rolling Shield,ekathimerini.com,996-180-2975,0,15,Remarketing, --
Rolling Shield,faucetdirect.com,996-180-2975,0,82,Remarketing, --
Rolling Shield,cibercuba.com,996-180-2975,0,9,Remarketing, --
Rolling Shield,onlyfun24.info,996-180-2975,0,10,Remarketing, --
Rolling Shield,theguardian.com,996-180-2975,0,26,Remarketing, --
Rolling Shield,chosun.com,996-180-2975,0,14,Remarketing, --
Rolling Shield,blu-ray.com,996-180-2975,0,15,Remarketing, --
Rolling Shield,revistamundociclistico.com,996-180-2975,0,5,Remarketing, --
Rolling Shield,scribol.com,996-180-2975,0,9,Remarketing, --
Rolling Shield,ibtimes.com,996-180-2975,0,8,Remarketing, --
Rolling Shield,afternoonspecial.com,996-180-2975,2,23,Remarketing, --
Rolling Shield,american-way.us,996-180-2975,1,1,Remarketing, --
Rolling Shield,clipd.com,996-180-2975,2,86,Remarketing, --
Rolling Shield,walterfootball.com,996-180-2975,0,5,Remarketing, --
Rolling Shield,mynews13.com,996-180-2975,0,87,Remarketing, --
Rolling Shield,rawstory.com,996-180-2975,0,9,Remarketing, --
Rolling Shield,britannica.com,996-180-2975,0,19,Remarketing, --
Rolling Shield,accuradio.com,996-180-2975,0,7,Remarketing, --
Rolling Shield,cellularoutfitter.com,996-180-2975,0,7,Remarketing, --
Rolling Shield,trulia.com,996-180-2975,0,47,Remarketing, --
Rolling Shield,indexmundi.com,996-180-2975,0,9,Remarketing, --
Rolling Shield,glockforum.net,996-180-2975,0,101,Remarketing, --
Rolling Shield,realestatebay.ca,996-180-2975,0,6,Remarketing, --
Rolling Shield,hespress.com,996-180-2975,0,17,Remarketing, --
Rolling Shield,milliyet.com.tr,996-180-2975,0,64,Remarketing, --
Rolling Shield,showtimes.com,996-180-2975,0,10,Remarketing, --
Rolling Shield,naplesgasprices.com,996-180-2975,0,7,Remarketing, --
Rolling Shield,hypun.com,996-180-2975,0,21,Remarketing, --
Rolling Shield,inquisitr.com,996-180-2975,0,11,Remarketing, --
Rolling Shield,homefinder.com,996-180-2975,0,157,Remarketing, --
Rolling Shield,dwell.com,996-180-2975,0,9,Remarketing, --
Rolling Shield,njuskalo.hr,996-180-2975,0,34,Remarketing, --
Rolling Shield,sorgulama.biz.tr,996-180-2975,0,5,Remarketing, --
Rolling Shield,abs-cbn.com,996-180-2975,0,8,Remarketing, --
Rolling Shield,powerboatlistings.com,996-180-2975,0,43,Remarketing, --
Rolling Shield,mycokerewards.com,996-180-2975,0,6,Remarketing, --
Rolling Shield,lotterypost.com,996-180-2975,0,18,Remarketing, --
Rolling Shield,familyhomeplans.com,996-180-2975,0,6,Remarketing, --
Rolling Shield,highschoolcube.com,996-180-2975,0,8,Remarketing, --
Rolling Shield,roadsideamerica.com,996-180-2975,0,18,Remarketing, --
Rolling Shield,satflare.com,996-180-2975,0,6,Remarketing, --
Rolling Shield,answers.com,996-180-2975,8,1294,Remarketing, --
Rolling Shield,stuccu.com,996-180-2975,0,12,Remarketing, --
Rolling Shield,doctoroz.com,996-180-2975,0,11,Remarketing, --
Rolling Shield,wboxes.com,996-180-2975,0,6,Remarketing, --
Rolling Shield,mytractorforum.com,996-180-2975,0,6,Remarketing, --
Rolling Shield,trendbait.com,996-180-2975,0,18,Remarketing, --
Rolling Shield,seattlepi.com,996-180-2975,0,6,Remarketing, --
Rolling Shield,essaysmith.com,996-180-2975,0,5,Remarketing, --
Rolling Shield,yibada.com,996-180-2975,0,25,Remarketing, --
Rolling Shield,newsfruit.com,996-180-2975,0,12,Remarketing, --
Rolling Shield,gtcarlot.com,996-180-2975,1,30,Remarketing, --
Rolling Shield,alarabiya.net,996-180-2975,0,9,Remarketing, --
Rolling Shield,pickyourown.org,996-180-2975,0,11,Remarketing, --
Rolling Shield,nbc-2.com,996-180-2975,3,528,Remarketing, --
Rolling Shield,allstarpuzzles.com,996-180-2975,0,8,Remarketing, --
Rolling Shield,businessadvicesource.com,996-180-2975,1,21,Remarketing, --
Rolling Shield,tvrage.com,996-180-2975,0,5,Remarketing, --
Rolling Shield,oprah.com,996-180-2975,0,46,Remarketing, --
Rolling Shield,trackinggo.com,996-180-2975,0,9,Remarketing, --
Rolling Shield,cpoindustrialpowertools.com,996-180-2975,0,5,Remarketing, --
Rolling Shield,housebeautiful.com,996-180-2975,0,6,Remarketing, --
Rolling Shield,bitsandpieces.us,996-180-2975,0,13,Remarketing, --
Rolling Shield,maduradas.com,996-180-2975,0,6,Remarketing, --
Rolling Shield,manta.com,996-180-2975,3,93,Remarketing, --
Rolling Shield,ebay.be,996-180-2975,0,58,Remarketing, --
Rolling Shield,warhistoryonline.com,996-180-2975,0,6,Remarketing, --
Rolling Shield,irctc.co.in,996-180-2975,0,8,Remarketing, --
Rolling Shield,geardiary.com,996-180-2975,0,7,Remarketing, --
Rolling Shield,tlsbooks.com,996-180-2975,0,5,Remarketing, --
Rolling Shield,jobrapido.com,996-180-2975,0,29,Remarketing, --
Rolling Shield,lemurnet.com,996-180-2975,0,10,Remarketing, --
Rolling Shield,craftsmanspace.com,996-180-2975,0,7,Remarketing, --
Rolling Shield,rumordaily.com,996-180-2975,0,30,Remarketing, --
Rolling Shield,chow.com,996-180-2975,0,5,Remarketing, --
Rolling Shield,pof.com,996-180-2975,11,90,Remarketing, --
Rolling Shield,massage-oil.com,996-180-2975,0,5,Remarketing, --
Rolling Shield,buzzlie.com,996-180-2975,0,33,Remarketing, --
Rolling Shield,viewmixed.com,996-180-2975,0,12,Remarketing, --
Rolling Shield,healthydietbase.com,996-180-2975,0,11,Remarketing, --
Rolling Shield,earthclinic.com,996-180-2975,0,6,Remarketing, --
Rolling Shield,esquire.com,996-180-2975,0,5,Remarketing, --
Rolling Shield,snagajob.com,996-180-2975,0,11,Remarketing, --
Rolling Shield,caliser.com,996-180-2975,0,30,Remarketing, --
Rolling Shield,mystore411.com,996-180-2975,2,2,Remarketing, --
Rolling Shield,hibapress.com,996-180-2975,0,7,Remarketing, --
Rolling Shield,wlwt.com,996-180-2975,0,6,Remarketing, --
Rolling Shield,ottawacitizen.com,996-180-2975,0,5,Remarketing, --
Rolling Shield,connectionivoirienne.net,996-180-2975,0,40,Remarketing, --
Rolling Shield,today.com,996-180-2975,0,7,Remarketing, --
Rolling Shield,quizfreak.co.uk,996-180-2975,0,7,Remarketing, --
